signal_type,id_cliente,familia,month,prediccion,urgency,signal,categoria,signal_date,restock_date,metadata
type_1_model_prediction,41482,Familia T1,2026-01,10.825368881225586,,Esta semana el cliente 41482 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,41489,Familia T1,2026-01,1.8023333549499512,,Esta semana el cliente 41489 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,41491,Familia T1,2026-01,6.0668745040893555,,Esta semana el cliente 41491 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,41498,Familia T1,2026-01,8.795201301574707,,Esta semana el cliente 41498 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,41499,Familia T1,2026-01,10.685787200927734,,Esta semana el cliente 41499 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,41509,Familia T1,2026-01,14.250028610229492,,Esta semana el cliente 41509 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,41522,Familia T1,2026-01,4.272274494171143,,Esta semana el cliente 41522 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,41530,Familia T1,2026-01,12.010794639587402,,Esta semana el cliente 41530 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,41570,Familia T1,2026-01,3.9610490798950195,,Esta semana el cliente 41570 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,41580,Familia T1,2026-01,11.568763732910156,,Esta semana el cliente 41580 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,41622,Familia T1,2026-01,10.807345390319824,,Esta semana el cliente 41622 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,41635,Familia T1,2026-01,11.937446594238281,,Esta semana el cliente 41635 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,41658,Familia T1,2026-01,6.9942474365234375,,Esta semana el cliente 41658 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,41663,Familia T1,2026-01,7.536249160766602,,Esta semana el cliente 41663 podria comprar 8 unidades de Familia T1.,,,,
type_1_model_prediction,41671,Familia T1,2026-01,3.373936653137207,,Esta semana el cliente 41671 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,41688,Familia T1,2026-01,21.29039764404297,,Esta semana el cliente 41688 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,41736,Familia T1,2026-01,16.126272201538086,,Esta semana el cliente 41736 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,41789,Familia T1,2026-01,7.936992645263672,,Esta semana el cliente 41789 podria comprar 8 unidades de Familia T1.,,,,
type_1_model_prediction,41802,Familia T1,2026-01,2.602675676345825,,Esta semana el cliente 41802 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,41822,Familia T1,2026-01,11.246429443359375,,Esta semana el cliente 41822 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,41836,Familia T1,2026-01,18.893253326416016,,Esta semana el cliente 41836 podria comprar 19 unidades de Familia T1.,,,,
type_1_model_prediction,41869,Familia T1,2026-01,2.0395069122314453,,Esta semana el cliente 41869 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,41887,Familia T1,2026-01,8.742504119873047,,Esta semana el cliente 41887 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,41906,Familia T1,2026-01,14.713345527648926,,Esta semana el cliente 41906 podria comprar 15 unidades de Familia T1.,,,,
type_1_model_prediction,41926,Familia T1,2026-01,2.130605697631836,,Esta semana el cliente 41926 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,41964,Familia T1,2026-01,15.647642135620117,,Esta semana el cliente 41964 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,41971,Familia T1,2026-01,3.9195308685302734,,Esta semana el cliente 41971 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,41996,Familia T1,2026-01,8.846609115600586,,Esta semana el cliente 41996 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,42006,Familia T1,2026-01,2.7461209297180176,,Esta semana el cliente 42006 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42013,Familia T1,2026-01,2.118072271347046,,Esta semana el cliente 42013 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42022,Familia T1,2026-01,1.8899810314178467,,Esta semana el cliente 42022 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42031,Familia T1,2026-01,6.321045875549316,,Esta semana el cliente 42031 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,42034,Familia T1,2026-01,2.1177308559417725,,Esta semana el cliente 42034 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42035,Familia T1,2026-01,17.1738224029541,,Esta semana el cliente 42035 podria comprar 17 unidades de Familia T1.,,,,
type_1_model_prediction,42037,Familia T1,2026-01,6.8174967765808105,,Esta semana el cliente 42037 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,42046,Familia T1,2026-01,13.003888130187988,,Esta semana el cliente 42046 podria comprar 13 unidades de Familia T1.,,,,
type_1_model_prediction,42054,Familia T1,2026-01,1.8395395278930664,,Esta semana el cliente 42054 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42065,Familia T1,2026-01,1.405862808227539,,Esta semana el cliente 42065 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,42106,Familia T1,2026-01,21.076900482177734,,Esta semana el cliente 42106 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,42107,Familia T1,2026-01,21.744169235229492,,Esta semana el cliente 42107 podria comprar 22 unidades de Familia T1.,,,,
type_1_model_prediction,42121,Familia T1,2026-01,2.3598227500915527,,Esta semana el cliente 42121 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42133,Familia T1,2026-01,3.736433982849121,,Esta semana el cliente 42133 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42148,Familia T1,2026-01,15.122213363647461,,Esta semana el cliente 42148 podria comprar 15 unidades de Familia T1.,,,,
type_1_model_prediction,42160,Familia T1,2026-01,9.38765811920166,,Esta semana el cliente 42160 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,42175,Familia T1,2026-01,12.065681457519531,,Esta semana el cliente 42175 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42177,Familia T1,2026-01,2.1718878746032715,,Esta semana el cliente 42177 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42181,Familia T1,2026-01,2.6557600498199463,,Esta semana el cliente 42181 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42187,Familia T1,2026-01,14.16684341430664,,Esta semana el cliente 42187 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,42194,Familia T1,2026-01,10.408849716186523,,Esta semana el cliente 42194 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42210,Familia T1,2026-01,11.852497100830078,,Esta semana el cliente 42210 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42220,Familia T1,2026-01,14.959339141845703,,Esta semana el cliente 42220 podria comprar 15 unidades de Familia T1.,,,,
type_1_model_prediction,42222,Familia T1,2026-01,2.3629798889160156,,Esta semana el cliente 42222 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42232,Familia T1,2026-01,10.443375587463379,,Esta semana el cliente 42232 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42239,Familia T1,2026-01,10.754241943359375,,Esta semana el cliente 42239 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,42282,Familia T1,2026-01,2.301819086074829,,Esta semana el cliente 42282 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42283,Familia T1,2026-01,12.30668830871582,,Esta semana el cliente 42283 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42287,Familia T1,2026-01,7.461617469787598,,Esta semana el cliente 42287 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,42288,Familia T1,2026-01,11.72844123840332,,Esta semana el cliente 42288 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42290,Familia T1,2026-01,11.221370697021484,,Esta semana el cliente 42290 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,42293,Familia T1,2026-01,11.90226936340332,,Esta semana el cliente 42293 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42295,Familia T1,2026-01,1.9040024280548096,,Esta semana el cliente 42295 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42300,Familia T1,2026-01,2.3360705375671387,,Esta semana el cliente 42300 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42302,Familia T1,2026-01,3.7340211868286133,,Esta semana el cliente 42302 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42303,Familia T1,2026-01,2.698429584503174,,Esta semana el cliente 42303 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42324,Familia T1,2026-01,2.9876153469085693,,Esta semana el cliente 42324 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42330,Familia T1,2026-01,4.965234756469727,,Esta semana el cliente 42330 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42356,Familia T1,2026-01,3.835205078125,,Esta semana el cliente 42356 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42374,Familia T1,2026-01,11.46225357055664,,Esta semana el cliente 42374 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,42395,Familia T1,2026-01,1.398897409439087,,Esta semana el cliente 42395 podria comprar 1 unidades de Familia T1.,,,,
type_1_model_prediction,42396,Familia T1,2026-01,3.757744789123535,,Esta semana el cliente 42396 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42407,Familia T1,2026-01,4.8672075271606445,,Esta semana el cliente 42407 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42410,Familia T1,2026-01,7.379785537719727,,Esta semana el cliente 42410 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,42432,Familia T1,2026-01,5.258650779724121,,Esta semana el cliente 42432 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42454,Familia T1,2026-01,3.669187545776367,,Esta semana el cliente 42454 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42460,Familia T1,2026-01,4.181360244750977,,Esta semana el cliente 42460 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42462,Familia T1,2026-01,2.0507116317749023,,Esta semana el cliente 42462 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42479,Familia T1,2026-01,5.0797014236450195,,Esta semana el cliente 42479 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42483,Familia T1,2026-01,22.50435447692871,,Esta semana el cliente 42483 podria comprar 23 unidades de Familia T1.,,,,
type_1_model_prediction,42488,Familia T1,2026-01,14.062068939208984,,Esta semana el cliente 42488 podria comprar 14 unidades de Familia T1.,,,,
type_1_model_prediction,42494,Familia T1,2026-01,10.438117980957031,,Esta semana el cliente 42494 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42498,Familia T1,2026-01,9.154398918151855,,Esta semana el cliente 42498 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,42500,Familia T1,2026-01,6.105295181274414,,Esta semana el cliente 42500 podria comprar 6 unidades de Familia T1.,,,,
type_1_model_prediction,42513,Familia T1,2026-01,2.2102479934692383,,Esta semana el cliente 42513 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42518,Familia T1,2026-01,3.562084197998047,,Esta semana el cliente 42518 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42519,Familia T1,2026-01,3.3561573028564453,,Esta semana el cliente 42519 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42525,Familia T1,2026-01,11.105650901794434,,Esta semana el cliente 42525 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,42534,Familia T1,2026-01,11.857563018798828,,Esta semana el cliente 42534 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42537,Familia T1,2026-01,8.537038803100586,,Esta semana el cliente 42537 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,42542,Familia T1,2026-01,9.097187995910645,,Esta semana el cliente 42542 podria comprar 9 unidades de Familia T1.,,,,
type_1_model_prediction,42549,Familia T1,2026-01,3.361372470855713,,Esta semana el cliente 42549 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42552,Familia T1,2026-01,16.404626846313477,,Esta semana el cliente 42552 podria comprar 16 unidades de Familia T1.,,,,
type_1_model_prediction,42559,Familia T1,2026-01,12.141907691955566,,Esta semana el cliente 42559 podria comprar 12 unidades de Familia T1.,,,,
type_1_model_prediction,42568,Familia T1,2026-01,20.848114013671875,,Esta semana el cliente 42568 podria comprar 21 unidades de Familia T1.,,,,
type_1_model_prediction,42569,Familia T1,2026-01,6.890566825866699,,Esta semana el cliente 42569 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,42574,Familia T1,2026-01,19.68242835998535,,Esta semana el cliente 42574 podria comprar 20 unidades de Familia T1.,,,,
type_1_model_prediction,42580,Familia T1,2026-01,2.1302297115325928,,Esta semana el cliente 42580 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42591,Familia T1,2026-01,6.790064334869385,,Esta semana el cliente 42591 podria comprar 7 unidades de Familia T1.,,,,
type_1_model_prediction,42595,Familia T1,2026-01,1.8040502071380615,,Esta semana el cliente 42595 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42600,Familia T1,2026-01,9.698469161987305,,Esta semana el cliente 42600 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42616,Familia T1,2026-01,19.76484489440918,,Esta semana el cliente 42616 podria comprar 20 unidades de Familia T1.,,,,
type_1_model_prediction,42617,Familia T1,2026-01,9.700615882873535,,Esta semana el cliente 42617 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42620,Familia T1,2026-01,4.8070173263549805,,Esta semana el cliente 42620 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42627,Familia T1,2026-01,4.981241703033447,,Esta semana el cliente 42627 podria comprar 5 unidades de Familia T1.,,,,
type_1_model_prediction,42635,Familia T1,2026-01,3.18961763381958,,Esta semana el cliente 42635 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42636,Familia T1,2026-01,2.7457363605499268,,Esta semana el cliente 42636 podria comprar 3 unidades de Familia T1.,,,,
type_1_model_prediction,42645,Familia T1,2026-01,9.779296875,,Esta semana el cliente 42645 podria comprar 10 unidades de Familia T1.,,,,
type_1_model_prediction,42650,Familia T1,2026-01,10.730157852172852,,Esta semana el cliente 42650 podria comprar 11 unidades de Familia T1.,,,,
type_1_model_prediction,42655,Familia T1,2026-01,3.7651729583740234,,Esta semana el cliente 42655 podria comprar 4 unidades de Familia T1.,,,,
type_1_model_prediction,42658,Familia T1,2026-01,8.049894332885742,,Esta semana el cliente 42658 podria comprar 8 unidades de Familia T1.,,,,
type_1_model_prediction,42699,Familia T1,2026-01,1.8111436367034912,,Esta semana el cliente 42699 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42700,Familia T1,2026-01,2.1651065349578857,,Esta semana el cliente 42700 podria comprar 2 unidades de Familia T1.,,,,
type_1_model_prediction,42701,Familia T1,2026-01,4.007283687591553,,Esta semana el cliente 42701 podria comprar 4 unidades de Familia T1.,,,,
